selection_method,requested_corner_claw_um,requested_corner_ground_um,requested_corner_cross_um,used_corner_claw_um,used_corner_ground_um,used_corner_cross_um,fraction,training_percent,n_samples,seed,surrogate_model_path,combined_reference_model_path,inverse_reference_model_path,inverse_dense_units,optimizer,learning_rate,reconstruction_loss,range_penalty_weight,jit_compile,epochs_run,batch_size,early_stopping_patience,subset_to_test_nn_distance_min,subset_to_test_nn_distance_median,subset_to_test_nn_distance_max,train_omega_q_mean_pct,train_alpha_mean_pct,train_mean_hamiltonian_pct,val_omega_q_mean_pct,val_alpha_mean_pct,val_mean_hamiltonian_pct,test_omega_q_mean_pct,test_alpha_mean_pct,test_mean_hamiltonian_pct,test_qiskit_scaled_min,test_qiskit_scaled_max,test_qiskit_range_violation_mean,test_qiskit_range_violation_max
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.05,5.0,68,0,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/best_keras_model_model2_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,151,128,60,0.9266500404846253,0.9590333566964016,1.063244702132056,9.37743734213332,21.762248894100637,15.569843118116978,4.417493724658576,9.720313126443287,7.068903425550933,6.908479616649529,16.09642374897674,11.502451682813135,0.21118520200252533,0.6848249435424805,0.0,0.0
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.05,5.0,68,1,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/best_keras_model_model2_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,400,128,60,0.9266500404846253,0.9590333566964016,1.063244702132056,0.3823527876040358,1.0755780032744306,0.7289653954392332,1.110476273632764,2.0268246348557,1.5686504542442319,0.9847363167730959,1.8815777878965834,1.4331570523348396,-0.033113352954387665,0.9796756505966187,0.009010456502437592,0.033113352954387665
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.05,5.0,68,2,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/best_keras_model_model2_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,400,128,60,0.9266500404846253,0.9590333566964016,1.063244702132056,0.30051639623223,0.4333872937635351,0.3669518449978825,3.2561859713575583,6.393360507292855,4.824773239325206,1.3513916706676634,2.4636019075498123,1.907496789108738,0.05289173871278763,0.9413148164749146,0.0,0.0
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.1,10.0,135,0,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/best_keras_model_model2_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,400,128,60,0.8943773164695032,0.9266500404846253,1.063244702132056,0.31108555014511124,0.5556875883955582,0.43338656927033475,1.0266205127660641,2.070865703905087,1.5487431083355756,0.9780087320667911,1.725881077485777,1.351944904776284,0.12185899168252945,0.940082311630249,0.0,0.0
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.1,10.0,135,1,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/best_keras_model_model2_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,400,128,60,0.8943773164695032,0.9266500404846253,1.063244702132056,0.21194718425032305,0.7461183463880513,0.47903276531918715,0.19525266469907096,0.38930741687828696,0.29228004078867903,0.19063260619819014,0.3681998217706732,0.2794162139844316,-0.01754862070083618,0.9900140166282654,0.005110809579491615,0.01754862070083618
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.1,10.0,135,2,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/best_keras_model_model2_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,400,128,60,0.8943773164695032,0.9266500404846253,1.063244702132056,0.2699280692721168,0.6386178939400738,0.45427298160609525,1.476081442248389,2.7480673614058695,2.112074401827129,0.6709267236872585,1.2088741208580691,0.9399004222726639,-0.005304282531142235,0.9501644968986511,0.00012390151096042246,0.005304282531142235
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.2,20.0,270,0,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/best_keras_model_model2_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,400,128,60,0.8672719035266728,0.8943773164695032,1.063244702132056,0.18653971882318282,0.3086555981685802,0.24759765849588153,0.164375931704907,0.43477329345852483,0.29957461258171597,0.15034445297658647,0.36413053081916696,0.2572374918978767,-0.019405853003263474,0.9950582981109619,0.0031995440367609262,0.019405853003263474
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.2,20.0,270,1,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/best_keras_model_model2_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,260,128,60,0.8672719035266728,0.8943773164695032,1.063244702132056,0.22944501810483875,0.2684902008623488,0.24896760948359375,0.16547616311668056,0.2992682445702182,0.23237220384344937,0.16483399439699983,0.1931366125681409,0.17898530348257036,-0.0093687754124403,0.9934553503990173,0.0020796586759388447,0.0093687754124403
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.2,20.0,270,2,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/best_keras_model_model2_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,232,128,60,0.8672719035266728,0.8943773164695032,1.063244702132056,0.18119227822990955,0.323487219185272,0.25233974870759074,0.10144262983647588,0.3593615226903772,0.23040207626342651,0.12519462906530085,0.34214862390906975,0.23367162648718537,-0.010133368894457817,0.9919994473457336,0.0012687616981565952,0.010133368894457817
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.3,30.0,406,0,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/best_keras_model_model2_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,400,128,60,0.8528582333641544,0.8783190201761842,1.063244702132056,0.14933280417436484,0.3067400859453975,0.22803644505988116,0.10429148096395198,0.3094500233290582,0.20687075214650505,0.12630949202327982,0.2798146308832849,0.20306206145328232,-0.004094782285392284,0.9945644736289978,0.0005979781271889806,0.004094782285392284
