selection_method,requested_corner_claw_um,requested_corner_ground_um,requested_corner_cross_um,used_corner_claw_um,used_corner_ground_um,used_corner_cross_um,fraction,training_percent,n_samples,seed,surrogate_model_path,combined_reference_model_path,inverse_reference_model_path,inverse_dense_units,optimizer,learning_rate,reconstruction_loss,range_penalty_weight,jit_compile,epochs_run,batch_size,early_stopping_patience,subset_to_test_nn_distance_min,subset_to_test_nn_distance_median,subset_to_test_nn_distance_max,train_omega_q_mean_pct,train_alpha_mean_pct,train_mean_hamiltonian_pct,val_omega_q_mean_pct,val_alpha_mean_pct,val_mean_hamiltonian_pct,test_omega_q_mean_pct,test_alpha_mean_pct,test_mean_hamiltonian_pct,test_qiskit_scaled_min,test_qiskit_scaled_max,test_qiskit_range_violation_mean,test_qiskit_range_violation_max
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.05,5.0,68,0,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/corner_far_to_near_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,400,128,60,0.8757013948690047,0.894633922446123,0.9711650080807196,0.5763311532047956,0.7114079880552571,0.6438695706300263,3.0498820957465687,0.33595993386902034,1.6929210148077947,3.053798840243565,0.3162542580353949,1.6850265491394798,0.01645251363515854,0.8737891912460327,0.0,0.0
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.05,5.0,68,1,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/corner_far_to_near_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,400,128,60,0.8757013948690047,0.894633922446123,0.9711650080807196,0.529558055602135,1.047274670715085,0.7884163631586101,2.252045901549541,3.3437014971885892,2.7978736993690654,2.1639472218023883,2.957812605490214,2.5608799136463007,0.033856749534606934,0.8770664930343628,0.0,0.0
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.05,5.0,68,2,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/corner_far_to_near_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,89,128,60,0.8757013948690047,0.894633922446123,0.9711650080807196,9.080095817396021,3.279027301966073,6.179561559681048,4.244451538897463,8.227650057042283,6.236050797969873,3.7073662622352472,7.5038837027515095,5.605624982493377,0.06825590133666992,0.7654407620429993,0.0,0.0
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.1,10.0,135,0,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/corner_far_to_near_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,105,128,60,0.8656822359908626,0.8757013948690047,0.9711650080807196,6.498457728599565,3.3797953212301697,4.939126524914867,3.231729884917287,6.97580911082868,5.1037694978729835,2.997099447898385,7.116874400187601,5.0569869240429925,0.008565137162804604,0.7649331092834473,0.0,0.0
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.1,10.0,135,1,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/corner_far_to_near_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,400,128,60,0.8656822359908626,0.8757013948690047,0.9711650080807196,0.24589024739527315,1.4218732828822005,0.8338817651387368,0.3137219622299815,3.87941163727735,2.096566799753666,0.29788518208361814,3.464420536577338,1.8811528593304785,-0.018720122054219246,0.8810641169548035,0.00011230179370613769,0.018720122054219246
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.1,10.0,135,2,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/corner_far_to_near_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,163,128,60,0.8656822359908626,0.8757013948690047,0.9711650080807196,1.0637534767728873,0.8249197688976425,0.9443366228352649,2.637913800956304,1.9317853416443533,2.2848495713003287,2.5912601828523445,1.8678818218332307,2.229571002342788,0.14201156795024872,0.8712041974067688,0.0,0.0
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.2,20.0,270,0,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/corner_far_to_near_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,221,128,60,0.8523197126498249,0.8656822359908626,0.9711650080807196,0.37670610747621935,1.2693284672307465,0.8230172873534829,0.35063026399385466,2.4890966061687405,1.4198634350812975,0.2887659602735859,2.6759925100763398,1.4823792351749627,0.047186169773340225,0.8746923208236694,0.0,0.0
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.2,20.0,270,1,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/corner_far_to_near_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,400,128,60,0.8523197126498249,0.8656822359908626,0.9711650080807196,0.13870124005798093,0.6859298481277784,0.41231554409287957,0.0982900134983352,0.4884276619726428,0.29335883773548904,0.08909037922726064,0.39665435090795126,0.24287236506760598,-0.04998474568128586,0.8798841834068298,0.0005265981308184564,0.04998474568128586
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.2,20.0,270,2,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/corner_far_to_near_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,325,128,60,0.8523197126498249,0.8656822359908626,0.9711650080807196,0.19039876975948278,1.1601872197449612,0.6752929947522219,0.13412167063252387,2.229283325989963,1.1817024983112436,0.11584533118306412,2.004473236885385,1.0601592840342244,0.11837504804134369,0.8816198110580444,0.0,0.0
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.3,30.0,406,0,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/corner_far_to_near_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,400,128,60,0.8479992354991301,0.856618399134557,0.9711650080807196,0.22352813854227277,1.2825864773753282,0.7530573079588004,0.35065829726064845,1.4082515417434978,0.8794549195020732,0.3253103398751132,1.4177262599651765,0.8715182999201448,0.07465188950300217,0.879866361618042,0.0,0.0
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.3,30.0,406,1,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/corner_far_to_near_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,323,128,60,0.8479992354991301,0.856618399134557,0.9711650080807196,0.15805526233076536,0.3596812441886253,0.25886825325969537,0.10651048517985971,0.26168899272558227,0.18409973895272103,0.09741986748486232,0.21715518338186002,0.15728752543336116,-0.05401262640953064,0.8783586025238037,0.0006280591478571296,0.05401262640953064
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.3,30.0,406,2,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/corner_far_to_near_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,240,128,60,0.8479992354991301,0.856618399134557,0.9711650080807196,0.23213338015941187,1.0819642401707468,0.6570488101650793,0.19734742543220585,1.0245349070573366,0.6109411662447711,0.16617729940207904,0.8179322226632335,0.49205476103265633,0.10612288862466812,0.8804616928100586,0.0,0.0
corner_test_far_to_near_by_test_geometry_nn_distance,50.0,2.0,420.0,70.0,4.1,420.0,0.5,50.0,676,0,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/corner_far_to_near_surrogate.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,/home/olivias/ML_qubit_design/experiments/model_predict_qubit_TransmonCross_Hamiltonian_params/model/surrogate_loss_2in_3out_best_model.keras,"[64, 3]",Adam,"ExponentialDecay({'initial_learning_rate': 0.001, 'decay_steps': 220, 'decay_rate': 0.99, 'staircase': False, 'name': 'ExponentialDecay'})",mae,1.0,True,209,128,60,0.7014912308982475,0.8496219890891173,0.9711650080807196,0.13145810172050557,0.5964685262862964,0.36396331400340093,0.1389049371876396,0.6075741941620302,0.3732395656748348,0.12204627725005315,0.5319846592037181,0.32701546822688565,0.10349776595830917,0.8811273574829102,0.0,0.0
